ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-let-7a-2-3p	1.06950214224998	0.713459067379522	0.966971659211639	0.651706492606642	0	0	-0.257150551947435	0.654659517624909	0.827947760950907	high_vs_no	FALSE	female	stool
hsa-let-7a-3p	1417.73239455306	101.878788860605	49.3508294209318	34.6764567050678	25.0823414946808	18.0795754435012	-0.622741723024326	0.105576164793968	0.328264763831747	high_vs_no	FALSE	female	stool
hsa-let-7a-5p	24.931995752609	17.5653819056461	16.0993213351793	12.0373802421656	9.98647466861402	8.59059713702474	-0.588351542526299	0.0910547337951714	0.300431906635387	high_vs_no	FALSE	female	stool
hsa-let-7b-3p	0.858491077228031	0.540891863079244	0.557956504468523	0	0	0	-0.0318482345971923	0.97176692305364	NA	high_vs_no	NA	female	stool
hsa-let-7b-5p	851.48150705979	62.4095617820447	40.0919627020693	18.2150568732423	15.3027135876039	14.3451424633875	-0.970710170252178	0.0216417647090788	0.147363004754693	high_vs_no	FALSE	female	stool
hsa-let-7c-3p	15.1323656635576	6.80864949961291	4.19427170205284	7.06175855630324	2.22317377911274	0.475778301144768	-0.868641523381438	0.0557445502333522	0.23537087679369	high_vs_no	FALSE	female	stool
hsa-let-7c-5p	58.9025838915463	8.37794450268923	11.7522682293612	4.7895664708198	4.02141845427713	2.68374942356112	-0.652916081358409	0.10751131438414	0.332862513062837	high_vs_no	FALSE	female	stool
hsa-let-7d-3p	9.86248416306272	3.99155207104751	2.47182605354972	2.25967385561204	2.72605348080627	0.606916135021273	-1.48167142691807	0.00185527061975927	0.0492287955436872	high_vs_no	TRUE	female	stool
hsa-let-7d-5p	166.891892619228	13.5086382749768	6.93873459151622	7.6381237841039	4.8994747853949	3.06900773732697	-0.689019305169791	0.0874480899776587	0.29501280468545	high_vs_no	FALSE	female	stool
hsa-let-7e-3p	0.154410657303661	0.133590483713569	0.131014234856308	0	0	0	0.0928766924024481	0.948155244652157	NA	high_vs_no	NA	female	stool
hsa-let-7e-5p	15.0105174884856	3.59135801029764	5.31292709305919	4.01690825356153	2.43281146106782	2.93133599159388	-0.757529459078197	0.0566406184722831	0.236715259643055	high_vs_no	FALSE	female	stool
hsa-let-7f-1-3p	0.126376079261529	0.177557398265593	0.0167548055405326	0	0	0	-0.440085797425404	0.818023934806565	NA	high_vs_no	NA	female	stool
hsa-let-7f-2-3p	0.830018694141746	0.306966366582309	0.759019604382633	0	0	0.160869519095132	0.00870361324696583	0.988501798543007	NA	high_vs_no	NA	female	stool
hsa-let-7f-5p	3.21510708536237	2.1532554986646	3.12253779181484	1.75598095936459	0.632788680301181	1.63279088259247	-0.81632466984402	0.0860687398434331	0.291554464677623	high_vs_no	FALSE	female	stool
hsa-let-7g-3p	8.56859776266653	6.3569838938428	2.49427095034748	5.91416087510228	1.02131609221017	0.125821573075887	-0.991662695861969	0.0123650687608913	0.116641190031083	high_vs_no	FALSE	female	stool
hsa-let-7g-5p	959.810202911554	64.7883868150819	18.6747420098516	9.09647109643749	10.0813850540734	4.83074896241002	-1.15815959745291	0.0151243921869014	0.125838341734837	high_vs_no	FALSE	female	stool
hsa-let-7i-3p	0.57986523458394	0.36122046124274	0.300009938702275	0	0	0	-0.173558021750515	0.809198353283805	NA	high_vs_no	NA	female	stool
hsa-let-7i-5p	1088.80852190384	65.9087235690364	17.3819584376046	13.0335606545904	10.5138038537825	8.16395441296234	-1.17280946739902	0.0103171891494698	0.10467604866352	high_vs_no	FALSE	female	stool
hsa-miR-1-2-5p:Novel	8.54540706353353	12.2335843673206	11.3885718419163	4.38510628429906	4.73448774819101	3.43596330815863	0.124255046536475	0.759302069882721	0.887577423532919	high_vs_no	FALSE	female	stool
hsa-miR-1-3p	3.30918031875709	2.29570497124183	1.22740040590368	2.36820874268448	1.42241153897125	0.880751011531206	-0.735437880883772	0.0546959330511771	0.233106983737535	high_vs_no	FALSE	female	stool
hsa-miR-1-5p	9.61633162947845	15.6918529840698	13.0111461357483	5.69436578740963	8.68968697137025	4.34701286769318	-0.0708348135656987	0.849197753661728	0.934775214051293	high_vs_no	FALSE	female	stool
hsa-miR-100-3p	0.30886697431627	0.380507372263794	0.223872005984535	0	0	0	-0.398622442281096	0.647944626911689	NA	high_vs_no	NA	female	stool
hsa-miR-100-5p	16.3493063637768	4.80454721197669	3.83361267737149	2.03653964956928	0.531204091277723	0.629107865379433	-1.18381451590996	0.0657559849257958	0.254933543652104	high_vs_no	FALSE	female	stool
hsa-miR-101-2-5p	1.7867266367204	1.49602762703203	1.44262056124118	1.03665089198307	0.50834156157264	0.869707562521273	-0.32199996294108	0.512543640655996	0.731101471684635	high_vs_no	FALSE	female	stool
hsa-miR-101-3p	4.283321045771	3.58609738220459	3.61911832161852	3.30309133011168	2.66620364626327	2.28331985479206	-0.104799309055645	0.752728499499599	0.885372772224508	high_vs_no	FALSE	female	stool
hsa-miR-101-5p	39.1263856280628	4.44713636128042	1.98847941874769	3.12478572351794	2.02609857828028	1.00961016083815	-1.1218354863274	0.0171075992137381	0.132103027016411	high_vs_no	FALSE	female	stool
hsa-miR-10226	5.37773960208453	3.87928051070372	4.20454064394903	2.76469468430704	1.77967944328668	3.02883048251446	0.593995459831048	0.131341035664098	0.370860007280322	high_vs_no	FALSE	female	stool
